C:\Users\Deepanshu Goyal\Desktop\Data\IMG\center_2024_01_31_21_59_37_712.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\left_2024_01_31_21_59_37_712.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\right_2024_01_31_21_59_37_712.jpg, 0, 0, 0, 7.858864E-05
C:\Users\Deepanshu Goyal\Desktop\Data\IMG\center_2024_01_31_21_59_37_819.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\left_2024_01_31_21_59_37_819.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\right_2024_01_31_21_59_37_819.jpg, 0, 0, 0, 7.816944E-05
C:\Users\Deepanshu Goyal\Desktop\Data\IMG\center_2024_01_31_21_59_37_934.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\left_2024_01_31_21_59_37_934.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\right_2024_01_31_21_59_37_934.jpg, 0, 0, 0, 7.822604E-05
C:\Users\Deepanshu Goyal\Desktop\Data\IMG\center_2024_01_31_21_59_38_049.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\left_2024_01_31_21_59_38_049.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\right_2024_01_31_21_59_38_049.jpg, 0, 0, 0, 8.10659E-05
C:\Users\Deepanshu Goyal\Desktop\Data\IMG\center_2024_01_31_21_59_38_152.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\left_2024_01_31_21_59_38_152.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\right_2024_01_31_21_59_38_152.jpg, 0, 0, 0, 7.858614E-05
C:\Users\Deepanshu Goyal\Desktop\Data\IMG\center_2024_01_31_21_59_38_254.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\left_2024_01_31_21_59_38_254.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\right_2024_01_31_21_59_38_254.jpg, 0, 0, 0, 7.793772E-05
C:\Users\Deepanshu Goyal\Desktop\Data\IMG\center_2024_01_31_21_59_38_368.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\left_2024_01_31_21_59_38_368.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\right_2024_01_31_21_59_38_368.jpg, 0, 0, 0, 7.940031E-05
C:\Users\Deepanshu Goyal\Desktop\Data\IMG\center_2024_01_31_21_59_38_472.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\left_2024_01_31_21_59_38_472.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\right_2024_01_31_21_59_38_472.jpg, 0, 0, 0, 7.77855E-05
C:\Users\Deepanshu Goyal\Desktop\Data\IMG\center_2024_01_31_21_59_38_582.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\left_2024_01_31_21_59_38_582.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\right_2024_01_31_21_59_38_582.jpg, 0, 0, 0, 7.840931E-05
C:\Users\Deepanshu Goyal\Desktop\Data\IMG\center_2024_01_31_21_59_38_701.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\left_2024_01_31_21_59_38_701.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\right_2024_01_31_21_59_38_701.jpg, 0, 0, 0, 7.842176E-05
C:\Users\Deepanshu Goyal\Desktop\Data\IMG\center_2024_01_31_21_59_38_811.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\left_2024_01_31_21_59_38_811.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\right_2024_01_31_21_59_38_811.jpg, 0, 0.3168855, 0, 0.223655
C:\Users\Deepanshu Goyal\Desktop\Data\IMG\center_2024_01_31_21_59_38_915.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\left_2024_01_31_21_59_38_915.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\right_2024_01_31_21_59_38_915.jpg, 0, 0.6349741, 0, 0.8904623
C:\Users\Deepanshu Goyal\Desktop\Data\IMG\center_2024_01_31_21_59_39_032.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\left_2024_01_31_21_59_39_032.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\right_2024_01_31_21_59_39_032.jpg, 0, 0.9967915, 0, 2.051675
C:\Users\Deepanshu Goyal\Desktop\Data\IMG\center_2024_01_31_21_59_39_141.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\left_2024_01_31_21_59_39_141.jpg, C:\Users\Deepanshu Goyal\Desktop\Data\IMG\right_2024_01_31_21_59_39_141.jpg, 0, 1, 0, 3.183444
